1131855,12
1207597,15
1207598,7
1096983,18
1096984,16
1759265,164
1887308,145
2320856,7
2141745,15
1779204,25
2332071,114
2332071,49
2332058,14
2320853,38
1907510,13
2332064,13
2332077,25
1500705,7
2135988,132
2346932,31
2322083,15
9558640,79
1440813,8
2333799,15
2101406,25
2099244,42
9994696,29
1854507,15
1854508,15
1685603,8
9725539,8
1651986,8
1217758,25
9387234,8
2112625,8
1696320,8
1103848,7
2066309,8
2099249,43
2309112,15
